postal_code,address,category_name,city,latitude,longitude,neighborhood,permanently_closed,phone,state,temporarily_closed,title,total_score,website
48624,"220 James Robertson Dr, Gladwin, MI 48624",Non-profit organization,Gladwin,43.9794739,-84.4708732,220 James Robertson Dr,FALSE,(989) 426-4661,Michigan,FALSE,Sacred Heart Mission for Gladwin County MI,4.7,https://www.sacredheartmissiongladwin.com/
48637,"105 N Midland St, Merrill, MI 48637",Thrift store,Merrill,43.410162,-84.330554,105 N Midland St,FALSE,,Michigan,FALSE,Rose Ann- Marie's Boutique,5,
48612,"108 W Brown St, Beaverton, MI 48612",Used clothing store,Beaverton,43.8823825,-84.4857959,108 W Brown St,FALSE,(989) 435-2810,Michigan,FALSE,Clothing General,4.7,
48640,"825 S Saginaw Rd, Midland, MI 48640",Thrift store,Midland,43.6208591,-84.2197421,825 S Saginaw Rd,FALSE,(989) 835-6481,Michigan,FALSE,The Salvation Army Family Store & Donation Center,3.9,https://satruck.org/
48893,"3334 N Woodruff Rd, Weidman, MI 48893",Home goods store,Weidman,43.6881584,-84.9683781,3334 N Woodruff Rd,FALSE,,Michigan,FALSE,SugarBerry & Co.,,
48603,"5700 State St, Saginaw, MI 48603",Thrift store,Saginaw,43.4377285,-84.0285971,5700 State St,FALSE,(989) 249-0403,Michigan,FALSE,The Salvation Army Family Store & Donation Center,3.9,https://satruck.org/
48603,"5647 State St # B, Saginaw, MI 48603",Thrift store,Saginaw,43.4364816,-84.0269688,5647 State St # B,FALSE,(989) 249-1924,Michigan,FALSE,Underground Railroad Resale,4.4,https://www.facebook.com/undergroundrailroadresale
48604,"4675 Bay Rd, Saginaw, MI 48604",Thrift store,Saginaw,43.4755401,-83.9775314,4675 Bay Rd,FALSE,(989) 791-3408,Michigan,FALSE,Goodwill,4,http://www.goodwill.org/
48617,"525 N McEwan St, Clare, MI 48617",Clothes market,Clare,43.8195393,-84.7687239,525 N McEwan St,FALSE,,Michigan,FALSE,Finder Keepers,,https://finder-keepers.business.site/?utm_source=gmb&utm_medium=referral
48624,"784 M-30, Gladwin, MI 48624",General store,Gladwin,44.1546953,-84.336867,784 M-30,FALSE,(989) 443-3288,Michigan,FALSE,Needful Things LLC,3.7,
48601,"3530 Snowy Ln, Saginaw, MI 48601",Thrift store,Saginaw,43.3901933,-83.9033028,3530 Snowy Ln,FALSE,(989) 285-5689,Michigan,FALSE,New and Used discount items,,
48858,"1000 E Pickard St, Mt Pleasant, MI 48858",Bakery,Mt Pleasant,43.6114578,-84.7655029,1000 E Pickard St,FALSE,(989) 773-3145,Michigan,FALSE,"Aunt Millie's Bakery Outlet Mt. Pleasant, MI",4.5,https://catalog.auntmillies.com/
48603,"3232 Enterprise Dr, Saginaw, MI 48603",Thrift store,Saginaw,43.4577942,-83.9803189,3232 Enterprise Dr,FALSE,(989) 792-2281,Michigan,FALSE,Second Time Around Resale Shop,5,
48858,"275 W Bellows St, Mt Pleasant, MI 48858",Surplus store,Mt Pleasant,43.5944319,-84.7794518,275 W Bellows St,FALSE,(989) 774-3917,Michigan,FALSE,Central Michigan University - Surplus Sales,4.1,https://www.cmich.edu/offices-departments/finance-administrative-services/financial-services-reporting/contracting-and-purchasing-services/surplus-sales-and-auctions
48419,"4 Marsh St, Carsonville, MI 48419",Thrift store,Carsonville,43.426474,-82.6763911,4 Marsh St,FALSE,(810) 657-8831,Michigan,FALSE,Project Blessings CPS Thrift,4.4,http://www.facebook.com/ProjectBlessing
48612,"117 W Brown St, Beaverton, MI 48612",Home goods store,Beaverton,43.882018,-84.4862329,117 W Brown St,FALSE,(989) 435-6630,Michigan,FALSE,Habitat for Humanity ReStore,4.3,https://www.habitat.org/
48858,"5281 E Pickard St, Mt Pleasant, MI 48858",Pawn shop,Mt Pleasant,43.612142,-84.742538,5281 E Pickard St,FALSE,(989) 779-8822,Michigan,FALSE,New Millennium 2002,2.9,
48858,"316 N Mission St, Mt Pleasant, MI 48858",Discount store,Mt Pleasant,43.6070422,-84.7670924,316 N Mission St,FALSE,(989) 750-5748,Michigan,FALSE,Crazy Lady Discount Store,4.1,
48624,"MyMichigan Medical Center, 515 Quarter St, Gladwin, MI 48624, United States",Gift shop,Gladwin,43.9766051,-84.495376,"MyMichigan Medical Center, 515 Quarter St",FALSE,+1 989-246-6290,Michigan,FALSE,Gladwin Gift Closet,5,https://www.mymichigan.org/locations/profile/gift-shop-gladwin/?utm_medium=local&utm_source=google_plus-local&utm_campaign=local-gladwin-mmh-276
48858,"4741 E Pickard St, Mt Pleasant, MI 48858, United States",Harley-Davidson dealer,Mt Pleasant,43.6121419,-84.753237,4741 E Pickard St,FALSE,+1 989-772-5513,Michigan,FALSE,Holeshot Harley-Davidson,4.6,https://www.holeshothd.com/
49340,"8944 50th Ave, Remus, MI 49340, United States",Charity,Remus,43.5936926,-85.1841822,8944 50th Ave,FALSE,+1 989-967-8581,Michigan,FALSE,God's Helping Hands,4.8,http://facebook.com/Gods-Helping-Hands-of-Mecosta-County-Michigan-393165834167331
48617,"1454 N McEwan St, Clare, MI 48617",Loan agency,Clare,43.827774,-84.7680807,1454 N McEwan St,FALSE,(989) 386-1601,Michigan,FALSE,Instant Cash Advance,5,
48622,"1775 W Ludington Dr, Farwell, MI 48622",Used car dealer,Farwell,43.838541,-84.881581,1775 W Ludington Dr,FALSE,(989) 544-4044,Michigan,FALSE,Winwood Auto Sales LLC,4.7,http://www.winwoodauto.com/
48625,"1389 W Temple Dr, Harrison, MI 48625, United States",Used auto parts store,Harrison,44.0299689,-84.8791444,1389 W Temple Dr,FALSE,+1 800-535-5943,Michigan,FALSE,Cook's Auto Parts,4.3,http://cooksautoparts.com/
48617,"5624 E Saginaw Rd, Clare, MI 48617",Used auto parts store,Clare,43.8091466,-84.7363628,5624 E Saginaw Rd,FALSE,(989) 386-3346,Michigan,FALSE,Zemko's Inc,3.6,http://www.zemkosinc.com/
48858,"1250 Watson Rd, Mt Pleasant, MI 48858, United States",Day care center,Mt Pleasant,43.5908976,-84.7854448,1250 Watson Rd,FALSE,+1 989-772-0508,Michigan,FALSE,Isabella Child Development Center,,
48604,"5204 Bay Rd, Saginaw, MI 48604, United States",Thrift store,Saginaw,43.4820782,-83.9741782,5204 Bay Rd,FALSE,+1 989-252-7408,Michigan,FALSE,Volunteers of America Thrift Store - Saginaw,3.5,https://www.voami.org/
48858,"802 E Palmer St, Mt Pleasant, MI 48858, United States",Computer repair service,Mt Pleasant,43.6105556,-84.7669444,802 E Palmer St,FALSE,+1 989-546-7351,Michigan,FALSE,GameGo Computers & Game Traders,3.1,http://gamegocomputers.com/
48858,"4517 Packard Rd, Mt Pleasant, MI 48858",Auto parts store,Mt Pleasant,43.6160049,-84.7580108,4517 Packard Rd,FALSE,(989) 772-1528,Michigan,FALSE,W Wing Auto Parts,4.6,
48640,"2199 W Isabella Rd, Midland, MI 48640, United States",Antique store,Midland,43.6110201,-84.4566358,2199 W Isabella Rd,FALSE,,Michigan,FALSE,An Antique Boutique,5,
48858,"104 N Main St, Mt Pleasant, MI 48858, United States",Party store,Mt Pleasant,43.6045687,-84.7765322,104 N Main St,FALSE,+1 989-773-2824,Michigan,FALSE,Downtown Discount,3.9,
48601,"2800 S Washington Ave, Saginaw, MI 48601, United States",Thrift store,Saginaw,43.4011124,-83.9586584,2800 S Washington Ave,FALSE,,Michigan,FALSE,Goodwill Lanny's thrift Store,3.9,
48858,"4650 E Pickard St, Mt Pleasant, MI 48858",Auto parts store,Mt Pleasant,43.6111345,-84.7550124,4650 E Pickard St,FALSE,(989) 956-5681,Michigan,FALSE,My Chrysler Dodge Jeep RAM FIAT Parts Store,,https://www.mychryslerdodgejeepram.com/parts/mopar.htm
48858,"2374 Parkway Dr, Mt Pleasant, MI 48858",Used truck dealer,Mt Pleasant,43.6063718,-84.7359852,2374 Parkway Dr,FALSE,(989) 546-4117,Michigan,FALSE,Truck Sales at U-Haul,,https://www.uhaul.com/Locations/Trucks-for-Sale-near-Mount%20Pleasant-MI-48858/751077/?utm_source=gmb&utm_medium=trucksales&utm_campaign=uhaulsmlm&utm_content=751077
48625,"4600 N Clare Ave, Harrison, MI 48625",Flea market,Harrison,44.05336,-84.8079287,4600 N Clare Ave,FALSE,(517) 749-2618,Michigan,FALSE,Deb's Flea Market,4,
48858,"Strickler Nonprofit Center, 1114 W High St, Mt Pleasant, MI 48858, United States",Non-profit organization,Mt Pleasant,43.5976273,-84.789589,"Strickler Nonprofit Center, 1114 W High St",FALSE,+1 989-264-2510,Michigan,FALSE,Clothing INC,4.5,http://www.clothinginc.org/
48622,"740 W Main St, Farwell, MI 48622",Used car dealer,Farwell,43.8369846,-84.8772786,740 W Main St,FALSE,(989) 339-5666,Michigan,FALSE,Auto Solutions Sales,3.9,http://www.autosolutionssales.com/
48638,"5119 Gratiot Rd, Saginaw, MI 48638, United States",Thrift store,Saginaw,43.4138336,-84.0164108,5119 Gratiot Rd,FALSE,+1 989-792-0391,Michigan,FALSE,AbleLight Thrift Shop,4.5,https://ablelight.org/thrift-stores/saginaw/?utm_source=google&utm_medium=listing
48624,"1739 N State St, Gladwin, MI 48624",Pawn shop,Gladwin,43.9982438,-84.4865466,1739 N State St,FALSE,(989) 426-6811,Michigan,FALSE,Gladwin Trade & Sales,4.4,http://www.gladwintradeandsales.com/
48617,"506-508 N McEwan St, Clare, MI 48617",Hardware store,Clare,43.8191156,-84.7679913,506-508 N McEwan St,FALSE,(989) 386-7791,Michigan,FALSE,Clare Do it Best Hardware,4.8,http://clare.doitbest.com/
48640,"123 McDonald St, Midland, MI 48640",Consignment shop,Midland,43.6129853,-84.2444378,123 McDonald St,FALSE,(989) 839-9151,Michigan,FALSE,Twice Is Nice Resale Boutique,4.5,
48858,"1412 S Mission St, Mt Pleasant, MI 48858",Discount store,Mt Pleasant,43.5887642,-84.7685449,1412 S Mission St,FALSE,(989) 317-0528,Michigan,FALSE,B2 Outlet Stores,4.2,http://www.b2outlets.com/
48640,"3939 Isabella St, Midland, MI 48640",Thrift store,Midland,43.6114231,-84.2960826,3939 Isabella St,FALSE,(989) 600-3345,Michigan,FALSE,Hooves&Hearts thrift store,4.9,
48612,"334 Ross St, Beaverton, MI 48612, United States",Consignment shop,Beaverton,43.8879868,-84.4905481,334 Ross St,FALSE,+1 989-394-8026,Michigan,FALSE,Cluttered Closets & Boutique,4.5,http://www.clutteredclosetsboutique.company.site/
48622,"554 W Main St, Farwell, MI 48622, United States",Discount store,Farwell,43.835912,-84.872853,554 W Main St,FALSE,,Michigan,FALSE,Super Discount Warehouse,3.6,
48640,"3128 Jefferson Ave, Midland, MI 48640, United States",Thrift store,Midland,43.6278038,-84.2261512,3128 Jefferson Ave,FALSE,+1 989-631-2212,Michigan,FALSE,What Goes Around Comes Around,4.1,
48640,"507 S Saginaw Rd unit 1, Midland, MI 48640, United States",Thrift store,Midland,43.6232605,-84.2229807,507 S Saginaw Rd unit 1,FALSE,,Michigan,FALSE,Crazy Lady Resale,1,
48601,"427 Atwater St, Saginaw, MI 48601, United States",Thrift store,Saginaw,43.4204995,-83.9418143,427 Atwater St,FALSE,+1 989-401-7313,Michigan,FALSE,Timeless Treasures Thrift Shop,4.7,https://www.facebook.com/timelessretail/
48642,"1830 S Saginaw Rd, Midland, MI 48642, United States",Thrift store,Midland,43.61341,-84.214912,1830 S Saginaw Rd,FALSE,+1 989-486-8776,Michigan,FALSE,Shelterhouse Resale Shop,4.2,http://www.shelterhouseresale.shop/
48858,"221 S Main St, Mt Pleasant, MI 48858",Thrift store,Mt Pleasant,43.6030019,-84.7764953,221 S Main St,FALSE,,Michigan,TRUE,Jo Jos Junk Shop New And Used,2,
48858,"Mt Pleasant, MI 48858",Clothing store,Mt Pleasant,43.5953249,-84.7671702,,FALSE,,Michigan,FALSE,"Second hand stores mt. Pheasant, mi.",,
48640,"2030 N Saginaw Rd, Midland, MI 48640, United States",Thrift store,Midland,43.6426826,-84.2512192,2030 N Saginaw Rd,FALSE,+1 989-698-3043,Michigan,FALSE,Goodwill,3.8,http://www.goodwill.org/
48858,"5684 E Broadway Rd, Mt Pleasant, MI 48858, United States",General store,Mt Pleasant,43.6037256,-84.7353109,5684 E Broadway Rd,FALSE,+1 989-854-0056,Michigan,FALSE,The Bargain Barn,5,
48653,"613 W Federal Hwy, Roscommon, MI 48653, United States",Second hand store,Roscommon,44.5107244,-84.6229959,613 W Federal Hwy,FALSE,+1 989-889-4843,Michigan,FALSE,Buy It Again Resale Shop,3.9,
48612,"116 W Brown St, Beaverton, MI 48612, United States",Thrift store,Beaverton,43.8823878,-84.486066,116 W Brown St,FALSE,+1 989-435-9979,Michigan,FALSE,Helping Hands Mission,4.4,http://hhmbmi.org/
48858,"201 E Pickard St, Mt Pleasant, MI 48858, United States",Thrift store,Mt Pleasant,43.6123097,-84.7754188,201 E Pickard St,FALSE,+1 989-773-0043,Michigan,FALSE,Habitat for Humanity ReStore,4.1,http://www.hfhic.org/
48858,"5281 E Pickard St, Mt Pleasant, MI 48858, United States",Thrift store,Mt Pleasant,43.6120288,-84.7424633,5281 E Pickard St,FALSE,+1 989-779-8822,Michigan,FALSE,Angelo Santa Maria Enterprises Inc,,
48858,"1820 S Leaton Rd, Mt Pleasant, MI 48858, United States",Second hand store,Mt Pleasant,43.6134278,-84.7082768,1820 S Leaton Rd,FALSE,+1 989-289-9338,Michigan,FALSE,Beulah's New and Used,3,
48653,"903 Lake St, Roscommon, MI 48653, United States",Non-profit organization,Roscommon,44.4996566,-84.5916534,903 Lake St,FALSE,+1 989-275-3036,Michigan,FALSE,St. Vincent de Paul Society,4.2,
49757,"7448 Main St, Mackinac Island, MI 49757",Clothing store,Mackinac Island,45.8475401,-84.6188578,7448 Main St,FALSE,,Michigan,FALSE,Highstones Family Clothing,,
49701,"301 E Central Ave, Mackinaw City, MI 49701",Clothing store,Mackinaw City,45.7817534,-84.7271709,301 E Central Ave,FALSE,(231) 436-7555,Michigan,FALSE,Bargains Of Mackinaw City,2.7,
49760,"W4487 Worth Rd, Moran, MI 49760",Used book store,Moran,46.0282275,-84.8997549,W4487 Worth Rd,FALSE,(906) 292-5513,Michigan,FALSE,First Edition Too Inc Bookstore,4.7,https://www.firsteditiontoo.com/
49765,"5975 Kisser Rd, Onaway, MI 49765",Clothing store,Onaway,45.3702879,-84.3687172,5975 Kisser Rd,FALSE,,Michigan,FALSE,Mychels Shop,,https://mychels-shop.ueniweb.com/?utm_campaign=gmb
49757,"Main St, Mackinac Island, MI 49757",Gift shop,Mackinac Island,45.8490651,-84.6181129,Main St,FALSE,(906) 847-9153,Michigan,FALSE,Merchants of Mackinac,4.5,
49781,"1052 U.S. Rte 2, St Ignace, MI 49781",Ford dealer,St Ignace,45.8548413,-84.7574119,1052 U.S. Rte 2,FALSE,(906) 643-8040,Michigan,FALSE,"Mackinac Sales, Inc.",3.6,https://www.mackinacford.com/
49233,"14290 Chicago Rd, Cement City, MI 49233",Thrift store,Cement City,42.0487365,-84.3766293,14290 Chicago Rd,FALSE,(517) 900-9184,Michigan,FALSE,New 2 You,3,
49757,"7408 Main St, Mackinac Island, MI 49757",Toy store,Mackinac Island,45.8484883,-84.6188863,7408 Main St,FALSE,(906) 847-0950,Michigan,FALSE,Caddywampus,4.5,
49240,"111 E Michigan Ave, Grass Lake, MI 49240",Thrift store,Grass Lake,42.2510914,-84.2125404,111 E Michigan Ave,FALSE,(517) 522-8514,Michigan,FALSE,The Copper Nail,4.7,
49221,"1025 US-223, Adrian, MI 49221",Non-profit organization,Adrian,41.8739403,-84.041799,1025 US-223,FALSE,(517) 266-0746,Michigan,FALSE,Habitat for Humanity ReStore of Lenawee County,4.4,http://www.habitat-lenawee.org/restore
49203,"251 W Prospect St, Jackson, MI 49203",Social services organization,Jackson,42.2270531,-84.411707,251 W Prospect St,FALSE,(517) 784-7640,Michigan,FALSE,ReStore,4.2,https://www.jacksonhabitat.org/restore
49221,"120 S Scott St, Adrian, MI 49221",Second hand store,Adrian,41.8994192,-84.0540915,120 S Scott St,FALSE,,Michigan,FALSE,New-n-Used Clothing and More,,https://www.ebay.com/str/newnusedclothingandmore
49765,"1171 S Black River Rd, Onaway, MI 49765",Store,Onaway,45.4385458,-84.2965066,1171 S Black River Rd,FALSE,(989) 306-0778,Michigan,FALSE,The Squirrel House Resale Shop,,https://www.facebook.com/The-Squirrel-house-resale-shop-101172602081119/
49781,"691 U.S. Rte 2, St Ignace, MI 49781",Dollar store,St Ignace,45.8576038,-84.7187185,691 U.S. Rte 2,FALSE,(906) 847-2081,Michigan,FALSE,Family Dollar,3.8,https://www.familydollar.com/locations/mi/st-ignace/21421/
49247,"307 W Main St, Hudson, MI 49247",Thrift store,Hudson,41.8548033,-84.3554882,307 W Main St,FALSE,,Michigan,FALSE,Hudson Free Store,5,https://m.facebook.com/HudsonFreeStore/?_rdr
49757,"7372-107 Main St, Mackinac Island, MI 49757",Gift shop,Mackinac Island,45.8488096,-84.6186909,7372-107 Main St,FALSE,(906) 847-9980,Michigan,FALSE,Little Luxuries,4.7,http://littleluxuriesofmackinac.com/
49701,"221 E Central Ave, Mackinaw City, MI 49701",Boutique,Mackinaw City,45.781782,-84.7284693,221 E Central Ave,FALSE,(231) 886-0333,Michigan,FALSE,Mackenzie's On the Avenue,4.1,http://mackenziesontheave.com/
49701,"321 E Central Ave, Mackinaw City, MI 49701",Clothing store,Mackinaw City,45.7819194,-84.7261111,321 E Central Ave,FALSE,(231) 436-5329,Michigan,FALSE,Catch 22,2,
49721,"9385 N Straits Hwy, Cheboygan, MI 49721",Non-profit organization,Cheboygan,45.5960186,-84.4820674,9385 N Straits Hwy,FALSE,(231) 597-9463,Michigan,FALSE,Cheboygan County HFH ReStore,4.2,http://www.habitatcheboygan.org/
49721,"10952 N Straits Hwy, Cheboygan, MI 49721",Consignment shop,Cheboygan,45.6175517,-84.4769092,10952 N Straits Hwy,FALSE,(231) 627-3000,Michigan,FALSE,G's Shipping Store & More,4.8,
49779,"380 N 3rd St, Rogers City, MI 49779",Used clothing store,Rogers City,45.4228286,-83.8191986,380 N 3rd St,FALSE,(989) 734-7306,Michigan,FALSE,Seconds on Third,4.5,
49221,"810 W Maumee St, Adrian, MI 49221",Thrift store,Adrian,41.9002477,-84.0494002,810 W Maumee St,FALSE,(517) 920-4103,Michigan,FALSE,AngHellic Thrifts,,http://www.anghellicthrifts.com/
49230,"220 Monroe St, Brooklyn, MI 49230",Thrift store,Brooklyn,42.1054021,-84.2453517,220 Monroe St,FALSE,(517) 414-4688,Michigan,FALSE,Buy Michigan,,
48879,"St Johns, MI 48879",Discount store,St Johns,42.9932607,-84.5492693,,FALSE,,Michigan,FALSE,Goodwill,5,
48640,"1900 S Saginaw Rd L, Midland, MI 48640",Thrift store,Midland,43.6128691,-84.2148699,1900 S Saginaw Rd L,FALSE,(989) 486-8776,Michigan,FALSE,Shelterhouse Outlet,4.8,http://www.shelterhousemidland.org/
48706,"601 N Euclid Ave, Bay City, MI 48706",Thrift store,Bay City,43.6070167,-83.9160305,601 N Euclid Ave,FALSE,(989) 686-4162,Michigan,FALSE,The Salvation Army Family Store & Donation Center,4.1,https://satruck.org/
49251,"692 Kinneville Rd, Leslie, MI 49251",Thrift store,Leslie,42.4659969,-84.3709828,692 Kinneville Rd,FALSE,,Michigan,FALSE,KW Treasures,,
48827,"916 1/2, S Main St, Eaton Rapids, MI 48827",Consignment shop,Eaton Rapids,42.50332,-84.6567808,"916 1/2, S Main St",FALSE,(517) 908-2387,Michigan,FALSE,Good Shepherd,,
48848,"120 E Grand River Rd, Laingsburg, MI 48848",Clothing store,Laingsburg,42.8906493,-84.3521047,120 E Grand River Rd,FALSE,(517) 256-1399,Michigan,FALSE,The Clothesline,3.3,
48817,"2520 E M 21, Corunna, MI 48817",Thrift store,Corunna,42.9970965,-84.1172857,2520 E M 21,FALSE,(989) 472-4977,Michigan,FALSE,Voami,4.3,https://www.voami.org/corunnathrift
48706,"4011 N Euclid Ave, Bay City, MI 48706",Thrift store,Bay City,43.6218984,-83.9118142,4011 N Euclid Ave,FALSE,(989) 671-1140,Michigan,FALSE,Goodwill,3.9,https://www.goodwillmidmichigan.org/find-us
48879,"2352 N Old U.S. 27, St Johns, MI 48879",Social services organization,St Johns,43.0197439,-84.5619064,2352 N Old U.S. 27,FALSE,(989) 227-1771,Michigan,FALSE,Clinton-Gratiot Habitat for Humanity,4.2,http://cghabitat.org/
48867,"2520 E Main St, Owosso, MI 48867",Thrift store,Owosso,42.9972363,-84.1169324,2520 E Main St,FALSE,(989) 472-4977,Michigan,FALSE,Volunteers of America Thrift Store - Corunna,4.4,https://www.voami.org/corunnathrift
48867,"1812 E Main St #21, Owosso, MI 48867",Thrift store,Owosso,42.9973337,-84.1331571,1812 E Main St #21,FALSE,(989) 723-4075,Michigan,FALSE,The Salvation Army Family Store & Donation Center,3.8,https://satruck.org/
48864,"1780 W Grand River Ave, Okemos, MI 48864",Consignment shop,Okemos,42.7191865,-84.4139501,1780 W Grand River Ave,FALSE,(517) 347-0668,Michigan,FALSE,Carousel Consignments,4.7,http://www.carousel-consignments.com/
48650,"303 S Kaiser St, Pinconning, MI 48650",Consignment shop,Pinconning,43.8553563,-83.9609896,303 S Kaiser St,FALSE,(989) 879-2151,Michigan,FALSE,Community Clothing Center,4.6,https://www.facebook.com/communityclothingcenter/
48642,"1703 S Saginaw Rd, Midland, MI 48642",Thrift store,Midland,43.6152694,-84.2142539,1703 S Saginaw Rd,FALSE,(989) 835-6265,Michigan,FALSE,Midland County Habitat for Humanity ReStore,4,http://midlandhabitat.org/restore/
48661,"3444 M-76 W, West Branch, MI 48661",Thrift store,West Branch,44.2777214,-84.2645263,3444 M-76 W,FALSE,(989) 345-0779,Michigan,FALSE,St Vincent De Paul,4.2,https://www.stvincentswb.org/
48652,"2688 W Cody Estey Rd, Rhodes, MI 48652",Thrift store,Rhodes,43.8698561,-84.1514486,2688 W Cody Estey Rd,FALSE,,Michigan,FALSE,Pick The Mitten,,
48642,"6800 Eastman Ave Ste. 210, Midland, MI 48642",Antique store,Midland,43.6589685,-84.2426972,6800 Eastman Ave Ste. 210,FALSE,(989) 859-9625,Michigan,FALSE,Fantastic Finds,4.7,https://www.facebook.com/fantasticfindsmidland/
48624,"784 E, M-30, Gladwin, MI 48624",Shopping mall,Gladwin,44.1550371,-84.3363594,"784 E, M-30",FALSE,(231) 394-1703,MI,FALSE,Cimarron City Resale/ Xsell Communications,5,
48612,"421 Ross St, Beaverton, MI 48612",Antique store,Beaverton,43.8781968,-84.4849742,421 Ross St,FALSE,,Michigan,FALSE,Beaverton Antique Mall,4.6,https://m.facebook.com/100078285484531/
48602,"1500 Gratiot Ave, Saginaw, MI 48602",Consignment shop,Saginaw,43.4151542,-83.9830117,1500 Gratiot Ave,FALSE,(989) 793-1076,Michigan,FALSE,Upstairs Resale Shop,4.5,https://upstairsresale.com/
48734,"4910 S Gera Rd, Frankenmuth, MI 48734",Thrift store,Frankenmuth,43.3519907,-83.7387688,4910 S Gera Rd,FALSE,(989) 262-8533,Michigan,FALSE,The Clothesline Thrift Shop,4.7,
48602,"524 Gratiot Ave, Saginaw, MI 48602",Discount store,Saginaw,43.4151035,-83.9687162,524 Gratiot Ave,FALSE,,Michigan,FALSE,Nick's Knack's Thrift Store,5,
48601,"2111 Fordney St, Saginaw, MI 48601",Thrift store,Saginaw,43.4072418,-83.9620907,2111 Fordney St,FALSE,(989) 401-3040,Michigan,FALSE,Cater2u Antique & More,4.9,
48756,"5290 Henderson Lake Rd, Prescott, MI 48756",Thrift store,Prescott,44.1839484,-84.0055166,5290 Henderson Lake Rd,FALSE,(989) 873-5797,Michigan,FALSE,St. Vincent de Paul Society,3.6,
48661,"511 W Houghton Ave, West Branch, MI 48661",Clothing store,West Branch,44.2764716,-84.2418049,511 W Houghton Ave,FALSE,(989) 709-6402,Michigan,FALSE,Ana’s Treasures,4.7,
48602,"315 W Holland St, Saginaw, MI 48602",Thrift store,Saginaw,43.4222953,-83.9544408,315 W Holland St,FALSE,(989) 754-9435,Michigan,FALSE,Saginaw Habitat for Humanity ReStore,4.2,https://www.sshfh.org/about-our-restores/
48706,"603 Frost Dr, Bay City, MI 48706",Second hand store,Bay City,43.609759,-83.9109624,603 Frost Dr,FALSE,(989) 778-8351,Michigan,FALSE,Ryans Resale and Consignment Shop.,5,
48158,"110 E Main St, Manchester, MI 48158",Consignment shop,Manchester,42.149898,-84.0396857,110 E Main St,FALSE,,Michigan,FALSE,Worth Repeating Inc,5,https://worthrepeating.org/
48158,"505 W Main St, Manchester, MI 48158",Thrift store,Manchester,42.1466228,-84.0458522,505 W Main St,FALSE,(734) 428-8234,Michigan,FALSE,Walz Enterprises,,
48197,"3782 Carpenter Rd, Ypsilanti, MI 48197",Thrift store,Ypsilanti,42.2340974,-83.6820399,3782 Carpenter Rd,FALSE,(734) 272-0667,Michigan,FALSE,Goodwill Store and Donations: Ypsilanti,3.9,https://goodwilldetroit.org/
49783,"2650 Interstate 75 Business Spur, Sault Ste. Marie, MI 49783",Pawn shop,Sault Ste. Marie,46.4762896,-84.3558921,2650 Interstate 75 Business Spur,FALSE,(231) 250-3611,Michigan,FALSE,#1 Pawn,1,https://1-pawn.business.site/?utm_source=gmb&utm_medium=referral
49202,"977 Airport Rd, Jackson, MI 49202",Embroidery shop,Jackson,42.2604228,-84.4526292,977 Airport Rd,FALSE,(517) 206-6332,Michigan,FALSE,"A Z Embroidery, Screen Printing & Bling",4,http://www.advertisingsolutionstoday.com/
48103,"339 N Maple Rd, Ann Arbor, MI 48103",Women's clothing store,Ann Arbor,42.2848458,-83.7828067,339 N Maple Rd,FALSE,(734) 263-2150,Michigan,FALSE,Clothes Mentor,3.9,https://annarbormi.clothesmentor.com/
48036,"37545 Southbound Gratiot Ave, Clinton Twp, MI 48036",Thrift store,Clinton Twp,42.5732696,-82.8909516,37545 Southbound Gratiot Ave,FALSE,(586) 468-6276,Michigan,FALSE,Community Thrift Store,3.7,http://redwhiteandbluethriftstore.com/clinton-township-mi/
48104,"211 S 4th Ave, Ann Arbor, MI 48104",Women's clothing store,Ann Arbor,42.280015,-83.746977,211 S 4th Ave,FALSE,(734) 369-3010,Michigan,FALSE,Dear Golden,4.3,http://www.deargolden.com/
49221,"136 E Maumee St Ste. 13, Adrian, MI 49221",Boutique,Adrian,41.8981106,-84.0356594,136 E Maumee St Ste. 13,FALSE,(517) 438-8355,Michigan,FALSE,The Blue Boutique,,http://www.goodwillsemi.org/
49241,"439 S Jackson St, Hanover, MI 49241",Computer consultant,Hanover,42.096763,-84.550773,439 S Jackson St,FALSE,(616) 929-0247,Michigan,FALSE,MIGEEKS,,https://migeeks.business.site/?utm_source=gmb&utm_medium=referral
49202,"1100 Jackson Crossing, Jackson, MI 49202",Variety store,Jackson,42.2679392,-84.4273205,1100 Jackson Crossing,FALSE,(517) 784-0359,Michigan,FALSE,Five Below,4.4,https://locations.fivebelow.com/mi/jackson/1100-jackson-crossing-ave?utm_source=gmb&utm_medium=yext&y_source=1_MTM1Mzg3OTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
49202,"2709 E Michigan Ave, Jackson, MI 49202, United States",Computer repair service,Jackson,42.2542496,-84.3700263,2709 E Michigan Ave,FALSE,+1 517-782-4498,Michigan,FALSE,B.S.T. Video,3.9,
49202,"3646 Ann Arbor Rd, Jackson, MI 49202, United States",Used auto parts store,Jackson,42.2598178,-84.3489142,3646 Ann Arbor Rd,FALSE,+1 517-944-4445,Michigan,FALSE,Battery Place,4.9,https://www.facebook.com/batteryplacejackson
